name,date_apr,date,lot,kettle,compay,wled,base_oil_pct,base_gr_pct,liq_add_pct,sol_add_pct,si_pct,total_pct,pen,elco_xx,Flag for Removal,thickener,adj_base_pct,adj_sol_pct,adj_liq_pct,adj_si_pct,rework
Lucas Marine Grease #2,10/16/23,289,Z14173I,BK3,Lucas,500 kg,0.1080855,0.87,0.01,0.01,0.00,1.00,278,FALSE,FALSE,SMG,0.9753943,0.0118501,0.0127556,0.0000000,0.0000000
Lucas Marine Grease #2,8/5/23,217,X04050I,BK3,Lucas,500 kg,0.1534665,0.83,0.01,0.01,0.00,1.00,279,FALSE,FALSE,SMG,0.9765121,0.0113123,0.0121756,0.0000000,0.0321499
Lucas Marine Grease #2,5/13/23,133,U11105I,BK3,Lucas,500 kg,0.2033717,0.77,0.01,0.01,0.00,1.00,280,FALSE,FALSE,SMG,0.9713751,0.0138157,0.0148092,0.0000000,0.0000000
Lucas Marine Grease #2,12/13/22,347,B13107H,BK3,Lucas,500 kg,0.1907766,0.88,0.01,0.01,0.00,1.09,285,FALSE,FALSE,SMG,1.0886066,0.0124876,0.0138988,0.0000000,0.0544859
Lucas Marine Grease #2,5/31/22,151,U31209H,BK3,Lucas,500 kg,0.1093613,0.87,0.01,0.01,0.00,1.00,285,FALSE,FALSE,SMG,0.9743963,0.0121205,0.0134831,0.0000000,0.0000000
Lucas Marine Grease #2,6/14/22,165,V13073H,BK3,Lucas,500 kg,0.1672373,0.81,0.01,0.01,0.00,1.00,287,FALSE,FALSE,SMG,0.9772865,0.0108378,0.0118757,0.0000000,0.0000000
Lucas Marine Grease #2,12/1/22,335,B01005H,BK3,Lucas,500 kg,0.1290229,0.85,0.01,0.01,0.00,1.00,288,FALSE,FALSE,SMG,0.9737603,0.0124310,0.0138087,0.0000000,0.0000000
Lucas Marine Grease #2,4/2/22,92,S30228H,BK3,Lucas,500 kg,0.1636929,0.81,0.01,0.01,0.00,1.00,311,FALSE,FALSE,SMG,0.9733700,0.0125166,0.0141134,0.0000000,0.2562936
Lucas White Lithium,11/30/22,334,A29202H,BK3,Lucas,none,0.4122202,0.74,0.00,0.01,0.00,1.16,270,FALSE,FALSE,LI,1.2596771,0.0188775,0.0000000,0.0000000,0.0000000
Lucas White Lithium,11/29/22,333,A29190H,BK3,Lucas,none,0.2055918,0.82,0.00,0.02,0.00,1.04,271,FALSE,FALSE,LI,1.0329125,0.0210226,0.0000000,0.0000000,0.0000000
Lucas White Lithium,1/18/23,18,Q17117I,BK3,Lucas,none,0.2524428,0.79,0.00,0.03,0.00,1.07,271,FALSE,FALSE,LI,1.0569791,0.0431345,0.0000000,0.0000000,0.1072702
Lucas White Lithium,7/7/23,188,W05001I,BK3,Lucas,none,0.2431747,0.74,0.00,0.02,0.00,1.00,271,FALSE,FALSE,LI,0.9785085,0.0214915,0.0000000,0.0000000,0.0000000
Lucas White Lithium,7/17/23,198,W14091I,BK3,Lucas,none,0.2821832,0.70,0.00,0.02,0.00,1.00,272,FALSE,FALSE,LI,0.9783511,0.0213567,0.0000000,0.0000000,0.0295508
Lucas White Lithium,6/2/23,153,V02010I,BK3,Lucas,none,0.2031822,0.78,0.00,0.02,0.00,1.00,275,FALSE,FALSE,LI,0.9772099,0.0227901,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/6/23,157,V03041I,BK3,Lucas,none,0.2132470,0.77,0.00,0.02,0.00,1.00,275,FALSE,FALSE,LI,0.9784736,0.0215264,0.0000000,0.0000000,0.0000000
Lucas White Lithium,7/10/23,191,W06020I,BK3,Lucas,none,0.2691857,0.72,0.00,0.01,0.00,1.00,275,FALSE,FALSE,LI,0.9806622,0.0193378,0.0000000,0.0000000,0.0000000
Lucas White Lithium,5/31/23,151,U26229I,BK3,Lucas,none,0.2432543,0.74,0.00,0.02,0.00,1.00,280,FALSE,FALSE,LI,0.9781008,0.0218992,0.0000000,0.0000000,0.0000000
Lucas White Lithium,1/20/23,20,Q19133I,BK3,Lucas,none,0.2688956,0.78,0.00,0.03,0.00,1.08,288,FALSE,FALSE,LI,1.0697673,0.0418885,0.0000000,0.0000000,0.0000000
Lucas White Lithium #2,10/6/23,279,Z04043I,BK3,Lucas,none,0.3038176,0.68,0.00,0.02,0.00,1.00,270,FALSE,FALSE,LI,0.9764484,0.0235516,0.0000000,0.0000000,0.0000000
Lucas White Lithium #2,10/4/23,277,Z03037I,BK3,Lucas,none,0.3715483,0.61,0.00,0.02,0.00,1.00,279,FALSE,FALSE,LI,0.9724336,0.0275664,0.0000000,0.0000000,0.0000000
Lucas White Lithium #2,10/9/23,282,Z07067I,BK3,Lucas,none,0.3206212,0.66,0.00,0.01,0.00,1.00,280,FALSE,FALSE,LI,0.9783738,0.0216262,0.0000000,0.0000000,0.0000000
Lucas White Lithium #2,10/3/23,276,Z02028I,BK3,Lucas,none,0.3174331,0.67,0.00,0.02,0.00,1.00,283,FALSE,FALSE,LI,0.9765698,0.0234302,0.0000000,0.0000000,0.0000000
Red N Tacky #2,8/31/23,243,X30266I,BK3,Lucas,315 kg,0.4247985,0.51,0.07,0.00,0.00,1.00,257,TRUE,FALSE,LI,0.8805058,0.0000000,0.1194942,0.0000000,0.0000000
Red N Tacky #2,11/30/23,334,A29224I,BK3,Lucas,315 kg,0.3766993,0.55,0.07,0.00,0.00,1.00,265,TRUE,FALSE,LI,0.8827352,0.0000000,0.1172648,0.0000000,0.0584454
Red N Tacky #2,8/30/23,242,X29258I,BK3,Lucas,315 kg,0.4058285,0.52,0.07,0.00,0.00,1.00,265,TRUE,FALSE,LI,0.8817157,0.0000000,0.1182843,0.0000000,0.0000000
Red N Tacky #2,9/27/22,270,Y27198H,BK3,Lucas,315 kg,0.3828014,0.56,0.06,0.00,0.00,1.00,265,TRUE,FALSE,LI,0.9075451,0.0000000,0.0924549,0.0000000,0.0000000
Red N Tacky #2,10/14/22,287,Z13103H,BK3,Lucas,315 kg,0.4330227,0.52,0.05,0.00,0.00,1.00,265,TRUE,FALSE,LI,0.9155713,0.0000000,0.0844287,0.0000000,0.0000000
Red N Tacky #2,11/17/23,321,A17148I,BK3,Lucas,315 kg,0.3605714,0.56,0.08,0.00,0.00,1.00,266,TRUE,FALSE,LI,0.8812847,0.0000000,0.1187153,0.0000000,0.0000000
Red N Tacky #2,9/6/23,249,Y05011I,BK3,Lucas,315 kg,0.4020488,0.53,0.07,0.00,0.00,1.00,267,TRUE,FALSE,LI,0.8807497,0.0000000,0.1192503,0.0000000,0.0000000
Red N Tacky #2,9/18/23,261,Y18119I,BK3,Lucas,315 kg,0.4404422,0.49,0.07,0.00,0.00,1.00,267,TRUE,FALSE,LI,0.8795411,0.0000000,0.1204589,0.0000000,0.0000000
Red N Tacky #2,11/15/23,319,A15135I,BK3,Lucas,315 kg,0.3875772,0.54,0.07,0.00,0.00,1.00,268,TRUE,FALSE,LI,0.8819453,0.0000000,0.1180547,0.0000000,0.0581395
Red N Tacky #2,11/16/23,320,A15137I,BK3,Lucas,315 kg,0.3606019,0.56,0.08,0.00,0.00,1.00,268,TRUE,FALSE,LI,0.8814012,0.0000000,0.1185988,0.0000000,0.0605103
Red N Tacky #2,11/22/23,326,A21165I,BK3,Lucas,315 kg,0.3720695,0.56,0.07,0.00,0.00,1.00,268,TRUE,FALSE,LI,0.8866328,0.0000000,0.1133672,0.0000000,0.0570150
Red N Tacky #2,2/6/23,37,R03043I,BK3,Lucas,315 kg,0.3482252,0.59,0.06,0.00,0.00,1.00,268,TRUE,FALSE,LI,0.9056377,0.0000000,0.0943623,0.0000000,0.0000000
Red N Tacky #2,8/23/23,235,X22200I,BK3,Lucas,315 kg,0.4392339,0.49,0.07,0.00,0.00,1.00,268,TRUE,FALSE,LI,0.8814666,0.0000000,0.1185334,0.0000000,0.0000000
Red N Tacky #2,9/27/23,270,Y26178I,BK3,Lucas,315 kg,0.4049099,0.53,0.07,0.00,0.00,1.00,268,TRUE,FALSE,LI,0.8841782,0.0000000,0.1158218,0.0000000,0.0000000
Red N Tacky #2,2/3/23,34,R03055I,BK3,Lucas,315 kg,0.3398292,0.60,0.06,0.00,0.00,1.00,269,TRUE,FALSE,LI,0.9054480,0.0000000,0.0945520,0.0000000,0.0000000
Red N Tacky #2,9/16/23,259,Y15112I,BK3,Lucas,315 kg,0.4377735,0.45,0.12,0.00,0.00,1.00,269,TRUE,FALSE,LI,0.7930637,0.0000000,0.2069363,0.0000000,0.0000000
Red N Tacky #2,9/20/23,263,Y20141I,BK3,Lucas,315 kg,0.4082723,0.53,0.07,0.00,0.00,1.00,269,TRUE,FALSE,LI,0.8882841,0.0000000,0.1117159,0.0000000,0.0000000
Red N Tacky #2,11/14/23,318,A13102I,BK3,Lucas,315 kg,0.3875975,0.54,0.07,0.00,0.00,1.00,270,TRUE,FALSE,LI,0.8818453,0.0000000,0.1181547,0.0000000,0.0299359
Red N Tacky #2,11/21/23,325,A20156I,BK3,Lucas,315 kg,0.5039277,0.44,0.06,0.00,0.00,1.00,270,TRUE,FALSE,LI,0.8781834,0.0000000,0.1218166,0.0000000,0.0474265
Red N Tacky #2,4/18/23,108,T18128I,BK3,Lucas,315 kg,0.3533125,0.58,0.06,0.00,0.00,1.00,270,TRUE,FALSE,LI,0.8997883,0.0000000,0.1002117,0.0000000,0.0000000
Red N Tacky #2,6/21/23,172,V20148I,BK3,Lucas,315 kg,0.4338831,0.49,0.07,0.00,0.00,1.00,270,TRUE,FALSE,LI,0.8720346,0.0000000,0.1279654,0.0000000,0.2048503
Red N Tacky #2,8/29/23,241,X28231I,BK3,Lucas,315 kg,0.4064550,0.52,0.07,0.00,0.00,1.00,270,TRUE,FALSE,LI,0.8815066,0.0000000,0.1184934,0.0000000,0.0000000
Red N Tacky #2,11/28/23,332,A21169I,BK3,Lucas,315 kg,0.3605990,0.56,0.08,0.00,0.00,1.00,271,TRUE,FALSE,LI,0.8813901,0.0000000,0.1186099,0.0000000,0.0605098
Red N Tacky #2,12/1/23,335,A30240I,BK3,Lucas,315 kg,0.2894350,0.63,0.08,0.00,0.00,1.00,271,TRUE,FALSE,LI,0.8851695,0.0000000,0.1148305,0.0000000,0.0000000
Red N Tacky #2,11/8/23,312,A06014I,BK3,Lucas,315 kg,0.3289256,0.59,0.08,0.00,0.00,1.00,272,TRUE,FALSE,LI,0.8832536,0.0000000,0.1167464,0.0000000,0.0447026
Red N Tacky #2,4/17/23,107,T17096I,BK3,Lucas,315 kg,0.3615408,0.57,0.07,0.00,0.00,1.00,272,TRUE,FALSE,LI,0.8971705,0.0000000,0.1028295,0.0000000,0.0000000
Red N Tacky #2,8/27/22,239,X23204H,BK3,Lucas,315 kg,0.3200274,0.60,0.07,0.01,0.00,1.00,272,TRUE,FALSE,LI,0.8752161,0.0153163,0.1094676,0.0000000,0.0000000
Red N Tacky #2,9/19/22,262,Y17108H,BK3,Lucas,315 kg,0.3014680,0.62,0.08,0.00,0.00,1.00,272,TRUE,FALSE,LI,0.8836983,0.0000000,0.1163017,0.0000000,0.2358963
Red N Tacky #2,11/6/23,310,A02011I,BK3,Lucas,315 kg,0.3285538,0.60,0.07,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.8903149,0.0000000,0.1096851,0.0000000,0.0000000
Red N Tacky #2,6/23/23,174,V23179I,BK3,Lucas,315 kg,0.3881930,0.54,0.07,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.8820809,0.0000000,0.1179191,0.0000000,0.0000000
Red N Tacky #2,9/11/23,254,Y09059I,BK3,Lucas,315 kg,0.3277145,0.60,0.08,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.8874059,0.0000000,0.1125941,0.0000000,0.0000000
Red N Tacky #2,9/15/22,258,Y12082H,BK3,Lucas,315 kg,0.3160808,0.62,0.06,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.9081734,0.0000000,0.0918266,0.0000000,0.0000000
Red N Tacky #2,10/5/22,278,Z04005H,BK3,Lucas,315 kg,0.4180569,0.53,0.05,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.9123614,0.0000000,0.0876386,0.0000000,0.0000000
Red N Tacky #2,10/6/22,279,Z05012H,BK3,Lucas,315 kg,0.4017106,0.51,0.09,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.8482249,0.0000000,0.1517751,0.0000000,0.6661908
Red N Tacky #2,10/10/22,283,Z11065H,BK3,Lucas,315 kg,0.3491587,0.58,0.07,0.00,0.00,1.00,273,TRUE,FALSE,LI,0.8925823,0.0000000,0.1074177,0.0000000,0.0000000
Red N Tacky #2,11/15/23,319,A14119I,BK3,Lucas,315 kg,0.3532928,0.57,0.07,0.00,0.00,1.00,274,TRUE,FALSE,LI,0.8852903,0.0000000,0.1147097,0.0000000,0.0000000
Red N Tacky #2,11/20/23,324,A17182I,BK3,Lucas,315 kg,0.3598368,0.56,0.08,0.00,0.00,1.00,274,TRUE,FALSE,LI,0.8783818,0.0000000,0.1216182,0.0000000,0.0000000
Red N Tacky #2,6/15/23,166,V14109I,BK3,Lucas,315 kg,0.3618013,0.56,0.07,0.00,0.00,1.00,274,TRUE,FALSE,LI,0.8826428,0.0000000,0.1173572,0.0000000,0.0000000
Red N Tacky #2,9/22/22,265,Y21149H,BK3,Lucas,315 kg,0.3058285,0.62,0.07,0.00,0.00,1.00,274,TRUE,FALSE,LI,0.8957529,0.0000000,0.1042471,0.0000000,0.0000000
Red N Tacky #2,12/2/23,336,A01246I,BK3,Lucas,315 kg,0.5214684,0.59,0.07,0.00,0.00,1.18,275,TRUE,FALSE,LI,1.2285414,0.0000000,0.1502344,0.0000000,0.0636032
Red N Tacky #2,11/27/23,331,A22183I,BK3,Lucas,315 kg,0.3903892,0.54,0.07,0.00,0.00,1.00,275,TRUE,FALSE,LI,0.8817342,0.0000000,0.1182658,0.0000000,0.0578750
Red N Tacky #2,8/24/23,236,X23195I,BK3,Lucas,315 kg,0.3779704,0.55,0.07,0.00,0.00,1.00,275,TRUE,FALSE,LI,0.8866703,0.0000000,0.1133297,0.0000000,0.0000000
Red N Tacky #2,9/12/23,255,Y12067I,BK3,Lucas,315 kg,0.4137432,0.51,0.07,0.00,0.00,1.00,275,TRUE,FALSE,LI,0.8774663,0.0000000,0.1225337,0.0000000,0.0000000
Red N Tacky #2,9/13/23,256,Y13076I,BK3,Lucas,315 kg,0.3883937,0.54,0.07,0.00,0.00,1.00,275,TRUE,FALSE,LI,0.8819114,0.0000000,0.1180886,0.0000000,0.0000000
Red N Tacky #2,9/19/23,262,Y19130I,BK3,Lucas,315 kg,0.4312939,0.50,0.07,0.00,0.00,1.00,275,TRUE,FALSE,LI,0.8823713,0.0000000,0.1176287,0.0000000,0.0000000
Red N Tacky #2,9/30/22,273,Y29207H,BK3,Lucas,315 kg,0.2699749,0.66,0.07,0.00,0.00,1.00,275,TRUE,FALSE,LI,0.9014205,0.0000000,0.0985795,0.0000000,0.0000000
Red N Tacky #2,11/7/23,311,A03012I,BK3,Lucas,315 kg,0.3692850,0.56,0.07,0.00,0.00,1.00,276,TRUE,FALSE,LI,0.8906032,0.0000000,0.1093968,0.0000000,0.0000000
Red N Tacky #2,11/14/23,318,A14114I,BK3,Lucas,315 kg,0.3875198,0.54,0.07,0.00,0.00,1.00,276,TRUE,FALSE,LI,0.8815566,0.0000000,0.1184434,0.0000000,0.0442331
Red N Tacky #2,9/19/22,262,Y19115H,BK3,Lucas,315 kg,0.3465803,0.60,0.06,0.00,0.00,1.00,276,TRUE,FALSE,LI,0.9107957,0.0000000,0.0892043,0.0000000,0.0000000
Red N Tacky #2,11/8/23,312,A03013I,BK3,Lucas,315 kg,0.3536452,0.57,0.07,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.8854048,0.0000000,0.1145952,0.0000000,0.0286361
Red N Tacky #2,11/10/23,314,A09092I,BK3,Lucas,315 kg,0.4259108,0.51,0.07,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.8826036,0.0000000,0.1173964,0.0000000,0.0386542
Red N Tacky #2,11/11/23,315,A10095I,BK3,Lucas,315 kg,0.3606543,0.56,0.08,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.8817720,0.0000000,0.1182280,0.0000000,0.0431543
Red N Tacky #2,4/24/23,114,T24191I,BK3,Lucas,315 kg,0.2173757,0.72,0.06,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.9187543,0.0000000,0.0812457,0.0000000,0.0000000
Red N Tacky #2,4/24/23,114,T24191I,BK3,Lucas,315 kg,0.2173757,0.72,0.06,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.9187543,0.0000000,0.0812457,0.0000000,0.0000000
Red N Tacky #2,6/19/23,170,V17137I,BK3,Lucas,315 kg,0.5026547,0.43,0.07,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.8558821,0.0000000,0.1441179,0.0000000,0.0000000
Red N Tacky #2,9/16/22,259,Y14091H,BK3,Lucas,315 kg,0.3727030,0.57,0.06,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.9044317,0.0000000,0.0955683,0.0000000,0.0000000
Red N Tacky #2,9/23/22,266,Y22154H,BK3,Lucas,315 kg,0.2860148,0.66,0.06,0.00,0.00,1.00,277,TRUE,FALSE,LI,0.9192242,0.0000000,0.0807758,0.0000000,0.0000000
Red N Tacky #2,11/9/23,313,A06015I,BK3,Lucas,315 kg,0.3607037,0.56,0.08,0.00,0.00,1.00,278,TRUE,FALSE,LI,0.8817772,0.0000000,0.1182228,0.0000000,0.0431513
Red N Tacky #2,4/22/23,112,T21149I,BK3,Lucas,315 kg,0.4481243,0.50,0.05,0.00,0.00,1.00,278,TRUE,FALSE,LI,0.9058825,0.0000000,0.0941175,0.0000000,0.0000000
Red N Tacky #2,8/16/23,228,X15141I,BK3,Lucas,315 kg,0.4816914,0.45,0.06,0.00,0.00,1.00,279,TRUE,FALSE,LI,0.8746317,0.0000000,0.1253683,0.0000000,0.0000000
Red N Tacky #2,8/22/23,234,X21161I,BK3,Lucas,315 kg,0.1505301,0.75,0.10,0.00,0.00,1.00,279,TRUE,FALSE,LI,0.8835351,0.0000000,0.1164649,0.0000000,0.1446668
Red N Tacky #2,8/26/23,238,X25218I,BK3,Lucas,315 kg,0.3851963,0.54,0.07,0.00,0.00,1.00,279,TRUE,FALSE,LI,0.8831450,0.0000000,0.1168550,0.0000000,0.0000000
Red N Tacky #2,11/21/23,325,A20163I,BK3,Lucas,315 kg,0.3598429,0.56,0.08,0.00,0.00,1.00,280,TRUE,FALSE,LI,0.8785030,0.0000000,0.1214970,0.0000000,0.0603906
Red N Tacky #2,11/29/23,333,A27193I,BK3,Lucas,315 kg,0.3606585,0.56,0.08,0.00,0.00,1.00,280,TRUE,FALSE,LI,0.8816176,0.0000000,0.1183824,0.0000000,0.0605192
Red N Tacky #2,9/21/23,264,Y21144I,BK3,Lucas,315 kg,0.4398829,0.49,0.07,0.00,0.00,1.00,280,TRUE,FALSE,LI,0.8688079,0.0000000,0.1311921,0.0000000,0.0000000
Red N Tacky #2,9/22/23,265,Y22163I,BK3,Lucas,315 kg,0.4195226,0.51,0.07,0.00,0.00,1.00,280,TRUE,FALSE,LI,0.8802034,0.0000000,0.1197966,0.0000000,0.0000000
Red N Tacky #2,8/25/23,237,X24207I,BK3,Lucas,315 kg,0.3771212,0.55,0.07,0.00,0.00,1.00,282,TRUE,FALSE,LI,0.8870779,0.0000000,0.1129221,0.0000000,0.0000000
Red N Tacky #2,11/17/23,321,A16141I,BK3,Lucas,315 kg,0.3540739,0.55,0.09,0.00,0.00,1.00,283,TRUE,FALSE,LI,0.8566988,0.0000000,0.1433012,0.0000000,0.0594800
Red N Tacky #2,8/29/23,241,X28238I,BK3,Lucas,315 kg,0.2664497,0.65,0.08,0.00,0.00,1.00,283,TRUE,FALSE,LI,0.8896854,0.0000000,0.1103146,0.0000000,0.0000000
Red N Tacky #2,2/7/23,38,R07057I,BK3,Lucas,315 kg,0.4183381,0.52,0.06,0.00,0.00,1.00,284,TRUE,FALSE,LI,0.8950607,0.0000000,0.1049393,0.0000000,0.0000000
Red N Tacky #2,9/14/23,257,Y13082I,BK3,Lucas,315 kg,0.4006440,0.52,0.07,0.00,0.00,1.00,284,TRUE,FALSE,LI,0.8749063,0.0000000,0.1250937,0.0000000,0.0000000
Red N Tacky #2,9/29/23,272,Y29218I,BK3,Lucas,315 kg,0.3561304,0.57,0.07,0.00,0.00,1.00,285,TRUE,FALSE,LI,0.8899270,0.0000000,0.1100730,0.0000000,0.0000000
Red N Tacky #2,11/1/22,305,Z28220H,BK3,Lucas,315 kg,0.2933369,0.63,0.08,0.00,0.00,1.00,285,TRUE,FALSE,LI,0.8883249,0.0000000,0.1116751,0.0000000,0.0000000
Red N Tacky #2,10/28/22,301,Z28220H,BK3,Lucas,315 kg,0.2812177,0.67,0.05,0.00,0.00,1.00,285,TRUE,FALSE,LI,0.9359477,0.0000000,0.0640523,0.0000000,0.0000000
Red N Tacky #2,10/28/22,301,Z28220H,BK3,Lucas,315 kg,0.2812177,0.67,0.05,0.00,0.00,1.00,285,TRUE,FALSE,LI,0.9359477,0.0000000,0.0640523,0.0000000,0.0000000
Red N Tacky #2,11/3/23,307,A02010I,BK3,Lucas,315 kg,0.2513994,0.67,0.08,0.00,0.00,1.00,287,TRUE,FALSE,LI,0.8895975,0.0000000,0.1104025,0.0000000,0.0000000
Red N Tacky #2,9/27/22,270,Y27173H,BK3,Lucas,315 kg,0.2992005,0.62,0.08,0.00,0.00,1.00,288,TRUE,FALSE,LI,0.8870630,0.0000000,0.1129370,0.0000000,0.0000000
Red N Tacky #2,9/8/23,251,Y07020I,BK3,Lucas,315 kg,0.3417710,0.59,0.07,0.00,0.00,1.00,289,TRUE,FALSE,LI,0.8898894,0.0000000,0.1099942,0.0000000,0.0000000
Red N Tacky #2,11/13/23,317,A10096I,BK3,Lucas,315 kg,0.3605714,0.56,0.08,0.00,0.00,1.00,290,TRUE,FALSE,LI,0.8812847,0.0000000,0.1187153,0.0000000,0.0000000
Red N Tacky #2,6/27/23,178,V27208I,BK3,Lucas,315 kg,0.4962721,0.43,0.07,0.00,0.00,1.00,290,TRUE,FALSE,LI,0.8590501,0.0000000,0.1409499,0.0000000,0.0577592
Red N Tacky #2,7/29/22,210,W29212H,BK3,Lucas,315 kg,0.1800369,0.73,0.09,0.00,0.00,1.00,285,FALSE,FALSE,LX,0.8888808,0.0000000,0.1111192,0.0000000,0.0000000
Red N Tacky #2,4/19/22,109,T14163H,BK3,Lucas,315 kg,0.2476295,0.68,0.07,0.00,0.00,1.00,266,FALSE,FALSE,LX,0.9013843,0.0000000,0.0986157,0.0000000,0.0000000
Red N Tacky #2,2/1/23,32,R01004I,BK3,Lucas,315 kg,0.3091994,0.63,0.06,0.00,0.00,1.00,265,TRUE,FALSE,LX,0.9090429,0.0000000,0.0909571,0.0000000,0.0773532
Red N Tacky #2,3/24/23,83,S23206I,BK3,Lucas,315 kg,0.1979102,0.73,0.07,0.00,0.00,1.00,265,TRUE,FALSE,LX,0.9107934,0.0000000,0.0892066,0.0000000,0.0000000
Red N Tacky #2,4/10/23,100,T07042I,BK3,Lucas,315 kg,0.4110818,0.53,0.06,0.00,0.00,1.00,265,TRUE,FALSE,LX,0.8924464,0.0000000,0.1075536,0.0000000,0.0000000
Red N Tacky #2,5/11/22,131,U09059H,BK3,Lucas,315 kg,0.2061281,0.73,0.07,0.00,0.00,1.00,265,FALSE,FALSE,LX,0.9164083,0.0000000,0.0835917,0.0000000,0.0000000
Red N Tacky #2,8/15/22,227,X15109H,BK3,Lucas,315 kg,0.3510353,0.59,0.06,0.00,0.00,1.00,265,FALSE,FALSE,LX,0.9014812,0.0000000,0.0985188,0.0000000,0.0000000
Red N Tacky #2,5/3/22,123,T28259H,BK3,Lucas,315 kg,0.1716844,0.75,0.08,0.00,0.00,1.00,266,FALSE,FALSE,LX,0.9091663,0.0000000,0.0908337,0.0000000,0.0000000
Red N Tacky #2,8/2/22,214,X02025H,BK3,Lucas,315 kg,0.4033407,0.54,0.06,0.00,0.00,1.00,266,FALSE,FALSE,LX,0.9013313,0.0000000,0.0986687,0.0000000,0.0000000
Red N Tacky #2,11/16/22,320,A16122H,BK3,Lucas,315 kg,0.3677224,0.57,0.06,0.00,0.00,1.00,267,TRUE,FALSE,LX,0.9061210,0.0000000,0.0938790,0.0000000,0.0000000
Red N Tacky #2,4/29/22,119,T28240H,BK3,Lucas,315 kg,0.0613621,0.85,0.09,0.00,0.00,1.00,267,FALSE,FALSE,LX,0.9011565,0.0000000,0.0988435,0.0000000,0.2421913
Red N Tacky #2,11/17/22,321,A17130H,BK3,Lucas,315 kg,0.3859350,0.55,0.06,0.00,0.00,1.00,268,TRUE,FALSE,LX,0.9037545,0.0000000,0.0962455,0.0000000,0.0593547
Red N Tacky #2,1/24/23,24,Q24165I,BK3,Lucas,315 kg,0.3467291,0.59,0.06,0.00,0.00,1.00,268,TRUE,FALSE,LX,0.9098149,0.0000000,0.0901851,0.0000000,0.0726089
Red N Tacky #2,1/27/23,27,Q26207I,BK3,Lucas,315 kg,0.3688356,0.56,0.07,0.00,0.00,1.00,268,TRUE,FALSE,LX,0.8835603,0.0000000,0.1164397,0.0000000,0.0642281
Red N Tacky #2,2/9/23,40,R08074I,BK3,Lucas,315 kg,0.4716767,0.48,0.05,0.00,0.00,1.00,268,TRUE,FALSE,LX,0.9128785,0.0000000,0.0871215,0.0000000,0.0000000
Red N Tacky #2,2/10/23,41,R10093I,BK3,Lucas,315 kg,0.3788303,0.56,0.06,0.00,0.00,1.00,268,TRUE,FALSE,LX,0.9062119,0.0000000,0.0937881,0.0000000,0.0293750
Red N Tacky #2,8/20/22,232,X61532H,BK3,Lucas,315 kg,0.2525869,0.67,0.07,0.00,0.00,1.00,268,FALSE,FALSE,LX,0.9011952,0.0000000,0.0988048,0.0000000,0.0000000
Red N Tacky #2,3/29/23,88,S28244I,BK3,Lucas,315 kg,0.3112542,0.61,0.08,0.00,0.00,1.00,269,TRUE,FALSE,LX,0.8907814,0.0000000,0.1092186,0.0000000,0.0000000
Red N Tacky #2,1/25/23,25,Q25198I,BK3,Lucas,315 kg,0.2731540,0.66,0.07,0.00,0.00,1.00,270,TRUE,FALSE,LX,0.9075619,0.0000000,0.0924381,0.0000000,0.1353066
Red N Tacky #2,3/20/23,79,S17158I,BK3,Lucas,315 kg,0.0965633,0.81,0.09,0.00,0.00,1.00,270,TRUE,FALSE,LX,0.9014346,0.0000000,0.0985654,0.0000000,0.0000000
Red N Tacky #2,3/22/23,81,S17165I,BK3,Lucas,315 kg,0.2265937,0.69,0.08,0.00,0.00,1.00,270,TRUE,FALSE,LX,0.8977618,0.0000000,0.1022382,0.0000000,0.0000000
Red N Tacky #2,3/28/23,87,S27229I,BK3,Lucas,315 kg,0.2631555,0.68,0.06,0.00,0.00,1.00,270,TRUE,FALSE,LX,0.9226795,0.0000000,0.0773205,0.0000000,0.0000000
Red N Tacky #2,4/6/23,96,T05021I,BK3,Lucas,315 kg,0.3715547,0.56,0.07,0.00,0.00,1.00,270,TRUE,FALSE,LX,0.8899895,0.0000000,0.1100105,0.0000000,0.0000000
Red N Tacky #2,4/15/23,105,T14083I,BK3,Lucas,315 kg,0.4000599,0.54,0.06,0.00,0.00,1.00,270,TRUE,FALSE,LX,0.8976501,0.0000000,0.1023499,0.0000000,0.0000000
Red N Tacky #2,8/10/22,222,X09085H,BK3,Lucas,315 kg,0.2526188,0.67,0.07,0.00,0.00,1.00,270,FALSE,FALSE,LX,0.9013475,0.0000000,0.0986525,0.0000000,0.0000000
Red N Tacky #2,4/22/22,112,T20175H,BK3,Lucas,315 kg,0.3863792,0.73,0.08,0.00,0.00,1.19,271,FALSE,FALSE,LX,1.1856394,0.0000000,0.1287832,0.0000000,0.0000000
